account_id,user_id,username,bank_name,account_type,currency,balance
acc_000970_2,970,yaren0970,TEB,savings,TRY,1540.65
acc_000971_1,971,deniz0971,TEB,savings,TRY,7081.64
acc_000972_1,972,ahmet0972,DenizBank,current,TRY,722.2
acc_000972_2,972,ahmet0972,Enpara,current,TRY,0.0
acc_000972_3,972,ahmet0972,Ziraat,savings,TRY,4361.35
acc_000973_1,973,volkan0973,Ziraat,current,TRY,1733.39
acc_000973_2,973,volkan0973,Akbank,savings,TRY,911.3
acc_000973_3,973,volkan0973,İş Bankası,current,TRY,1230.64
acc_000974_1,974,gokhan0974,Garanti,current,TRY,1361.82
acc_000974_2,974,gokhan0974,Yapı Kredi,savings,TRY,4744.38
acc_000975_1,975,nisa0975,Halkbank,current,TRY,2243.31
acc_000976_1,976,gokhan0976,Garanti,savings,TRY,5019.6
acc_000977_1,977,ayse0977,Garanti,savings,TRY,5783.4
acc_000978_1,978,murat0978,TEB,savings,TRY,4900.21
acc_000979_1,979,hilal0979,Ziraat,savings,TRY,6272.39
acc_000980_1,980,burak0980,DenizBank,savings,TRY,1760.57
acc_000980_2,980,burak0980,Yapı Kredi,current,TRY,2362.56
acc_000981_1,981,kadir0981,Akbank,savings,TRY,63.34
acc_000981_2,981,kadir0981,DenizBank,current,TRY,1673.43
acc_000981_3,981,kadir0981,Enpara,savings,TRY,478.83
acc_000982_1,982,mert0982,Yapı Kredi,current,TRY,2186.12
acc_000983_1,983,volkan0983,TEB,savings,TRY,3347.1
acc_000984_1,984,cenk0984,Garanti,current,TRY,3300.16
acc_000984_2,984,cenk0984,İş Bankası,savings,TRY,1318.75
acc_000985_1,985,yasemin0985,Yapı Kredi,savings,TRY,2681.2
acc_000985_2,985,yasemin0985,VakıfBank,current,TRY,1835.18
acc_000985_3,985,yasemin0985,Garanti,savings,TRY,0.0
acc_000986_1,986,deniz0986,Enpara,savings,TRY,1326.5
acc_000986_2,986,deniz0986,TEB,current,TRY,2233.9
acc_000987_1,987,yaren0987,DenizBank,savings,TRY,0.0
acc_000987_2,987,yaren0987,Yapı Kredi,savings,TRY,800.29
acc_000987_3,987,yaren0987,TEB,current,TRY,5007.69
acc_000988_1,988,dilan0988,Akbank,current,TRY,3686.02
acc_000988_2,988,dilan0988,Enpara,current,TRY,1993.53
acc_000989_1,989,dilan0989,TEB,savings,TRY,1957.72
acc_000989_2,989,dilan0989,DenizBank,savings,TRY,2973.36
acc_000989_3,989,dilan0989,Halkbank,current,TRY,918.41
acc_000990_1,990,mehmet0990,VakıfBank,current,TRY,5431.15
acc_000991_1,991,murat0991,Garanti,current,TRY,5866.46
acc_000992_1,992,onur0992,Halkbank,savings,TRY,2832.78
acc_000992_2,992,onur0992,TEB,current,TRY,3460.67
acc_000993_1,993,burak0993,Garanti,savings,TRY,4349.94
acc_000994_1,994,leyla0994,Garanti,current,TRY,2305.47
acc_000994_2,994,leyla0994,Ziraat,current,TRY,4.39
acc_000995_1,995,esra0995,Yapı Kredi,current,TRY,2676.36
acc_000996_1,996,mert0996,Ziraat,savings,TRY,1912.52
acc_000996_2,996,mert0996,Halkbank,current,TRY,4880.51
acc_000997_1,997,pinar0997,Yapı Kredi,savings,TRY,4427.57
acc_000998_1,998,yigit0998,İş Bankası,savings,TRY,5345.13
acc_000999_1,999,naz0999,TEB,current,TRY,0.0
acc_000999_2,999,naz0999,Garanti,savings,TRY,4724.67
acc_000999_3,999,naz0999,Enpara,savings,TRY,0.0
acc_001000_1,1000,murat1000,Yapı Kredi,savings,TRY,6338.19
acc_001001_1,1001,zeynep1001,Akbank,savings,TRY,4604.81
acc_001001_2,1001,zeynep1001,Enpara,savings,TRY,1595.61
acc_001002_1,1002,tugce1002,Akbank,savings,TRY,3276.36
acc_001003_1,1003,ayse1003,Ziraat,current,TRY,0.0
acc_001003_2,1003,ayse1003,Enpara,current,TRY,3198.94
acc_001003_3,1003,ayse1003,Garanti,savings,TRY,539.18
acc_001004_1,1004,sena1004,Akbank,current,TRY,4263.11
acc_001005_1,1005,onur1005,Yapı Kredi,savings,TRY,1669.58
acc_001005_2,1005,onur1005,DenizBank,current,TRY,3532.54
acc_001006_1,1006,gokhan1006,İş Bankası,savings,TRY,2626.53
acc_001007_1,1007,ayse1007,Ziraat,savings,TRY,5498.65
acc_001007_2,1007,ayse1007,DenizBank,savings,TRY,1877.54
acc_001008_1,1008,sila1008,Garanti,current,TRY,326.97
acc_001008_2,1008,sila1008,Enpara,current,TRY,1516.94
acc_001008_3,1008,sila1008,DenizBank,current,TRY,616.09
acc_001009_1,1009,selin1009,İş Bankası,current,TRY,727.53
acc_001009_2,1009,selin1009,Yapı Kredi,current,TRY,740.26
acc_001009_3,1009,selin1009,Enpara,savings,TRY,1196.16
acc_001010_1,1010,kubra1010,Enpara,current,TRY,0.0
acc_001010_2,1010,kubra1010,Garanti,savings,TRY,2578.91
acc_001010_3,1010,kubra1010,TEB,savings,TRY,103.64
acc_001011_1,1011,tolga1011,Halkbank,current,TRY,231.52
acc_001011_2,1011,tolga1011,Enpara,savings,TRY,5798.03
acc_001012_1,1012,mert1012,İş Bankası,savings,TRY,1498.55
acc_001012_2,1012,mert1012,DenizBank,savings,TRY,3880.4
acc_001012_3,1012,mert1012,Halkbank,savings,TRY,705.19
acc_001013_1,1013,onur1013,DenizBank,savings,TRY,4950.94
acc_001014_1,1014,rabia1014,TEB,savings,TRY,2572.93
acc_001015_1,1015,leyla1015,Akbank,current,TRY,6740.67
acc_001016_1,1016,tugce1016,Yapı Kredi,current,TRY,567.39
acc_001016_2,1016,tugce1016,DenizBank,current,TRY,1769.57
acc_001017_1,1017,gokhan1017,Yapı Kredi,savings,TRY,1890.01
acc_001017_2,1017,gokhan1017,TEB,current,TRY,2139.72
acc_001017_3,1017,gokhan1017,Ziraat,savings,TRY,676.84
acc_001018_1,1018,can1018,Enpara,savings,TRY,2172.06
acc_001018_2,1018,can1018,Akbank,current,TRY,1573.55
acc_001018_3,1018,can1018,VakıfBank,current,TRY,0.0
acc_001019_1,1019,esra1019,Halkbank,savings,TRY,537.37
acc_001019_2,1019,esra1019,Enpara,savings,TRY,1976.18
acc_001020_1,1020,hilal1020,Enpara,current,TRY,2158.5
acc_001020_2,1020,hilal1020,Akbank,savings,TRY,1420.79
acc_001020_3,1020,hilal1020,Ziraat,current,TRY,1812.99
acc_001021_1,1021,kadir1021,Yapı Kredi,current,TRY,4038.0
acc_001021_2,1021,kadir1021,Halkbank,current,TRY,706.37
acc_001022_1,1022,i̇rem1022,Yapı Kredi,current,TRY,2381.11
acc_001022_2,1022,i̇rem1022,Halkbank,current,TRY,2787.12
acc_001022_3,1022,i̇rem1022,İş Bankası,savings,TRY,0.0
acc_001023_1,1023,kubra1023,VakıfBank,current,TRY,0.0
acc_001023_2,1023,kubra1023,Enpara,current,TRY,3829.5
acc_001023_3,1023,kubra1023,Halkbank,savings,TRY,76.16
acc_001024_1,1024,deniz1024,DenizBank,current,TRY,0.0
acc_001024_2,1024,deniz1024,TEB,current,TRY,1828.81
acc_001024_3,1024,deniz1024,İş Bankası,current,TRY,1939.85
acc_001025_1,1025,yasemin1025,Yapı Kredi,savings,TRY,215.43
acc_001025_2,1025,yasemin1025,İş Bankası,current,TRY,2369.18
acc_001025_3,1025,yasemin1025,Enpara,current,TRY,0.0
acc_001026_1,1026,gokhan1026,VakıfBank,current,TRY,148.13
acc_001026_2,1026,gokhan1026,Ziraat,current,TRY,5398.15
acc_001027_1,1027,rabia1027,DenizBank,savings,TRY,5695.28
acc_001028_1,1028,pinar1028,TEB,savings,TRY,3370.47
acc_001029_1,1029,yasemin1029,Akbank,savings,TRY,698.67
acc_001029_2,1029,yasemin1029,Ziraat,current,TRY,4207.89
acc_001030_1,1030,esra1030,TEB,current,TRY,1023.52
acc_001030_2,1030,esra1030,VakıfBank,savings,TRY,2631.19
acc_001031_1,1031,emre1031,DenizBank,current,TRY,5119.38
acc_001032_1,1032,pinar1032,Enpara,savings,TRY,4553.42
acc_001032_2,1032,pinar1032,Akbank,current,TRY,574.34
acc_001033_1,1033,rabia1033,Akbank,current,TRY,2637.22
acc_001034_1,1034,kerem1034,VakıfBank,savings,TRY,1028.36
acc_001034_2,1034,kerem1034,Yapı Kredi,current,TRY,1152.78
acc_001035_1,1035,zeynep1035,İş Bankası,current,TRY,1022.6
acc_001035_2,1035,zeynep1035,Halkbank,current,TRY,882.47
acc_001035_3,1035,zeynep1035,Yapı Kredi,savings,TRY,185.33
acc_001036_1,1036,zeynep1036,Yapı Kredi,current,TRY,522.0
acc_001036_2,1036,zeynep1036,DenizBank,current,TRY,1460.67
acc_001037_1,1037,selin1037,TEB,savings,TRY,3696.45
acc_001037_2,1037,selin1037,Ziraat,current,TRY,1420.75
acc_001038_1,1038,leyla1038,Akbank,savings,TRY,2325.9
acc_001038_2,1038,leyla1038,DenizBank,current,TRY,1769.06
acc_001038_3,1038,leyla1038,VakıfBank,savings,TRY,46.84
acc_001039_1,1039,naz1039,Yapı Kredi,current,TRY,1348.65
acc_001039_2,1039,naz1039,TEB,savings,TRY,2938.84
acc_001039_3,1039,naz1039,DenizBank,current,TRY,33.6
acc_001040_1,1040,melike1040,Ziraat,savings,TRY,1656.92
acc_001040_2,1040,melike1040,Garanti,savings,TRY,1323.49
acc_001040_3,1040,melike1040,Yapı Kredi,savings,TRY,3443.74
acc_001041_1,1041,i̇lker1041,Ziraat,current,TRY,4441.26
acc_001042_1,1042,zeynep1042,Yapı Kredi,current,TRY,801.54
acc_001042_2,1042,zeynep1042,Garanti,current,TRY,863.4
acc_001042_3,1042,zeynep1042,TEB,current,TRY,0.0
acc_001043_1,1043,leyla1043,Enpara,savings,TRY,2749.64
acc_001043_2,1043,leyla1043,Akbank,savings,TRY,1730.38
acc_001044_1,1044,sena1044,İş Bankası,savings,TRY,3887.48
acc_001044_2,1044,sena1044,Akbank,current,TRY,293.32
acc_001044_3,1044,sena1044,Ziraat,current,TRY,214.82
acc_001045_1,1045,kadir1045,TEB,savings,TRY,3073.06
acc_001045_2,1045,kadir1045,Akbank,savings,TRY,4700.9
acc_001045_3,1045,kadir1045,Garanti,savings,TRY,943.71
acc_001046_1,1046,nisa1046,TEB,savings,TRY,3434.14
acc_001046_2,1046,nisa1046,İş Bankası,savings,TRY,895.67
acc_001046_3,1046,nisa1046,Akbank,current,TRY,0.0
acc_001047_1,1047,leyla1047,Garanti,savings,TRY,400.81
acc_001047_2,1047,leyla1047,Ziraat,current,TRY,2956.43
acc_001047_3,1047,leyla1047,Yapı Kredi,current,TRY,986.61
acc_001048_1,1048,i̇lker1048,Halkbank,current,TRY,3844.77
acc_001049_1,1049,hilal1049,İş Bankası,current,TRY,2184.1
acc_001049_2,1049,hilal1049,Garanti,current,TRY,3353.75
acc_001050_1,1050,oguz1050,Garanti,savings,TRY,5580.65
acc_001051_1,1051,yaren1051,Halkbank,current,TRY,2752.9
acc_001052_1,1052,eda1052,VakıfBank,current,TRY,432.98
acc_001052_2,1052,eda1052,Ziraat,current,TRY,550.54
acc_001052_3,1052,eda1052,Halkbank,savings,TRY,1292.58
acc_001053_1,1053,ahmet1053,Halkbank,savings,TRY,2163.19
acc_001053_2,1053,ahmet1053,Akbank,current,TRY,0.0
acc_001054_1,1054,sila1054,Yapı Kredi,current,TRY,3304.42
acc_001055_1,1055,esra1055,Ziraat,savings,TRY,2387.79
acc_001055_2,1055,esra1055,Yapı Kredi,savings,TRY,0.0
acc_001055_3,1055,esra1055,Akbank,current,TRY,1371.52
acc_001056_1,1056,ahmet1056,Yapı Kredi,savings,TRY,1057.37
acc_001056_2,1056,ahmet1056,Ziraat,current,TRY,4004.92
acc_001056_3,1056,ahmet1056,VakıfBank,savings,TRY,665.38
acc_001057_1,1057,elif1057,Enpara,current,TRY,4598.83
acc_001057_2,1057,elif1057,VakıfBank,savings,TRY,217.77
acc_001058_1,1058,naz1058,Enpara,savings,TRY,4916.33
acc_001059_1,1059,tolga1059,Halkbank,savings,TRY,1747.22
acc_001059_2,1059,tolga1059,Yapı Kredi,savings,TRY,3834.99
acc_001060_1,1060,oguz1060,Enpara,savings,TRY,676.04
acc_001060_2,1060,oguz1060,DenizBank,current,TRY,1908.35
acc_001061_1,1061,kerem1061,VakıfBank,current,TRY,3554.7
acc_001062_1,1062,mehmet1062,Yapı Kredi,current,TRY,3822.86
acc_001063_1,1063,burak1063,Ziraat,current,TRY,597.66
acc_001063_2,1063,burak1063,DenizBank,current,TRY,1977.3
acc_001063_3,1063,burak1063,Enpara,savings,TRY,2474.62
acc_001064_1,1064,umut1064,Garanti,savings,TRY,2249.27
acc_001065_1,1065,sena1065,DenizBank,savings,TRY,1597.85
acc_001065_2,1065,sena1065,Ziraat,savings,TRY,2063.88
acc_001066_1,1066,ayse1066,Akbank,savings,TRY,892.72
acc_001066_2,1066,ayse1066,Enpara,current,TRY,4764.06
acc_001067_1,1067,oguz1067,Halkbank,current,TRY,3346.83
acc_001068_1,1068,eda1068,Halkbank,savings,TRY,835.01
acc_001068_2,1068,eda1068,İş Bankası,savings,TRY,1888.08
acc_001069_1,1069,selin1069,TEB,current,TRY,2520.99
acc_001070_1,1070,yaren1070,VakıfBank,current,TRY,4560.21
acc_001071_1,1071,kadir1071,İş Bankası,current,TRY,1257.2
acc_001071_2,1071,kadir1071,Akbank,current,TRY,3067.31
acc_001072_1,1072,esra1072,Garanti,current,TRY,3566.75
acc_001073_1,1073,zeynep1073,VakıfBank,current,TRY,1247.7
acc_001073_2,1073,zeynep1073,Halkbank,savings,TRY,960.68
acc_001073_3,1073,zeynep1073,TEB,savings,TRY,2081.12
acc_001074_1,1074,nisa1074,Halkbank,savings,TRY,2803.83
acc_001075_1,1075,emre1075,Yapı Kredi,savings,TRY,735.7
acc_001075_2,1075,emre1075,Garanti,current,TRY,4530.66
acc_001075_3,1075,emre1075,TEB,current,TRY,0.0
acc_001076_1,1076,deniz1076,Ziraat,current,TRY,4861.58
acc_001077_1,1077,sena1077,İş Bankası,savings,TRY,4534.44
acc_001077_2,1077,sena1077,VakıfBank,savings,TRY,899.31
acc_001078_1,1078,dilan1078,Yapı Kredi,savings,TRY,2441.17
acc_001078_2,1078,dilan1078,Akbank,current,TRY,2297.1
acc_001078_3,1078,dilan1078,TEB,savings,TRY,823.42
acc_001079_1,1079,tugce1079,Akbank,savings,TRY,2028.17
acc_001079_2,1079,tugce1079,VakıfBank,savings,TRY,3166.19
acc_001079_3,1079,tugce1079,TEB,savings,TRY,1143.16
acc_001080_1,1080,fatma1080,VakıfBank,savings,TRY,5429.87
acc_001081_1,1081,burak1081,Yapı Kredi,savings,TRY,567.88
acc_001081_2,1081,burak1081,Halkbank,savings,TRY,2803.88
acc_001081_3,1081,burak1081,İş Bankası,current,TRY,887.8
acc_001082_1,1082,ayse1082,Ziraat,savings,TRY,2925.06
acc_001082_2,1082,ayse1082,Akbank,savings,TRY,1417.42
acc_001083_1,1083,cenk1083,İş Bankası,savings,TRY,1886.87
acc_001083_2,1083,cenk1083,Akbank,current,TRY,1973.82
acc_001084_1,1084,tugce1084,Enpara,current,TRY,2425.3
acc_001084_2,1084,tugce1084,Yapı Kredi,current,TRY,3379.22
acc_001085_1,1085,naz1085,Akbank,savings,TRY,1133.19
acc_001085_2,1085,naz1085,Halkbank,savings,TRY,1210.64
acc_001085_3,1085,naz1085,Enpara,current,TRY,836.17
acc_001086_1,1086,kubra1086,Halkbank,savings,TRY,0.0
acc_001086_2,1086,kubra1086,Ziraat,current,TRY,1668.67
acc_001086_3,1086,kubra1086,Garanti,savings,TRY,694.87
acc_001087_1,1087,emre1087,Yapı Kredi,current,TRY,1808.98
acc_001088_1,1088,deniz1088,Halkbank,savings,TRY,2752.21
acc_001088_2,1088,deniz1088,Ziraat,current,TRY,2061.13
acc_001089_1,1089,emre1089,Enpara,savings,TRY,0.0
acc_001089_2,1089,emre1089,VakıfBank,current,TRY,3888.62
acc_001089_3,1089,emre1089,DenizBank,savings,TRY,0.0
acc_001090_1,1090,burak1090,VakıfBank,savings,TRY,2365.32
acc_001090_2,1090,burak1090,Akbank,current,TRY,1283.15
acc_001090_3,1090,burak1090,Enpara,savings,TRY,1848.67
acc_001091_1,1091,fatma1091,Halkbank,savings,TRY,3291.2
acc_001092_1,1092,tolga1092,Garanti,savings,TRY,4337.23
acc_001092_2,1092,tolga1092,Akbank,current,TRY,917.9
acc_001093_1,1093,deniz1093,Garanti,current,TRY,2999.45
acc_001093_2,1093,deniz1093,VakıfBank,current,TRY,3645.75
acc_001093_3,1093,deniz1093,Ziraat,savings,TRY,554.48
acc_001094_1,1094,rabia1094,İş Bankası,savings,TRY,2638.31
acc_001094_2,1094,rabia1094,Enpara,savings,TRY,3.22
acc_001095_1,1095,leyla1095,Halkbank,current,TRY,3235.86
acc_001096_1,1096,sena1096,DenizBank,savings,TRY,2345.25
acc_001097_1,1097,cenk1097,Ziraat,savings,TRY,5292.81
acc_001098_1,1098,tugce1098,Enpara,savings,TRY,1710.17
acc_001098_2,1098,tugce1098,DenizBank,savings,TRY,1292.78
acc_001099_1,1099,sila1099,TEB,current,TRY,3335.13
acc_001100_1,1100,sila1100,Yapı Kredi,savings,TRY,2187.33
acc_001101_1,1101,dilan1101,Garanti,savings,TRY,3671.72
acc_001102_1,1102,can1102,İş Bankası,current,TRY,0.0
acc_001102_2,1102,can1102,Enpara,savings,TRY,2813.65
acc_001102_3,1102,can1102,TEB,current,TRY,874.31
acc_001103_1,1103,pinar1103,İş Bankası,current,TRY,884.79
acc_001103_2,1103,pinar1103,Halkbank,savings,TRY,2676.44
acc_001104_1,1104,murat1104,Garanti,current,TRY,813.43
acc_001104_2,1104,murat1104,Halkbank,savings,TRY,498.22
acc_001104_3,1104,murat1104,TEB,current,TRY,1407.62
acc_001105_1,1105,ayse1105,VakıfBank,current,TRY,1808.53
acc_001105_2,1105,ayse1105,Halkbank,current,TRY,463.24
acc_001106_1,1106,mehmet1106,DenizBank,savings,TRY,2007.81
acc_001106_2,1106,mehmet1106,Garanti,current,TRY,130.05
acc_001106_3,1106,mehmet1106,Akbank,savings,TRY,708.96
acc_001107_1,1107,cenk1107,Akbank,current,TRY,1475.96
acc_001107_2,1107,cenk1107,DenizBank,current,TRY,1387.66
acc_001107_3,1107,cenk1107,Yapı Kredi,current,TRY,1383.09
acc_001108_1,1108,sila1108,Yapı Kredi,current,TRY,1257.79
acc_001108_2,1108,sila1108,Ziraat,current,TRY,2372.53
acc_001108_3,1108,sila1108,DenizBank,savings,TRY,3235.5
acc_001109_1,1109,leyla1109,Halkbank,savings,TRY,2922.46
acc_001110_1,1110,leyla1110,Ziraat,savings,TRY,589.92
acc_001110_2,1110,leyla1110,DenizBank,savings,TRY,3167.65
acc_001110_3,1110,leyla1110,Akbank,current,TRY,3396.86
acc_001111_1,1111,i̇rem1111,DenizBank,savings,TRY,3454.65
acc_001111_2,1111,i̇rem1111,VakıfBank,current,TRY,4079.61
acc_001112_1,1112,hakan1112,İş Bankası,savings,TRY,3872.1
acc_001112_2,1112,hakan1112,TEB,current,TRY,0.0
acc_001112_3,1112,hakan1112,Halkbank,current,TRY,2302.6
acc_001113_1,1113,pinar1113,VakıfBank,current,TRY,3158.65
acc_001113_2,1113,pinar1113,DenizBank,savings,TRY,0.0
acc_001113_3,1113,pinar1113,Halkbank,savings,TRY,1906.38
acc_001114_1,1114,zeynep1114,Ziraat,savings,TRY,3575.2
acc_001114_2,1114,zeynep1114,Akbank,savings,TRY,1110.62
acc_001114_3,1114,zeynep1114,Garanti,savings,TRY,2383.85
acc_001115_1,1115,volkan1115,Yapı Kredi,current,TRY,617.99
acc_001115_2,1115,volkan1115,VakıfBank,current,TRY,2582.11
acc_001115_3,1115,volkan1115,Enpara,savings,TRY,2571.72
acc_001116_1,1116,onur1116,TEB,savings,TRY,2095.91
acc_001116_2,1116,onur1116,Ziraat,current,TRY,4378.88
acc_001117_1,1117,ayse1117,DenizBank,current,TRY,3143.66
acc_001117_2,1117,ayse1117,Yapı Kredi,savings,TRY,679.28
acc_001118_1,1118,ahmet1118,DenizBank,current,TRY,382.95
acc_001118_2,1118,ahmet1118,İş Bankası,savings,TRY,435.09
acc_001118_3,1118,ahmet1118,Enpara,savings,TRY,2899.89
acc_001119_1,1119,yasemin1119,İş Bankası,savings,TRY,3557.89
acc_001120_1,1120,volkan1120,DenizBank,current,TRY,4995.49
acc_001120_2,1120,volkan1120,Ziraat,current,TRY,211.8
acc_001121_1,1121,murat1121,TEB,current,TRY,0.0
acc_001121_2,1121,murat1121,İş Bankası,savings,TRY,2058.46
acc_001121_3,1121,murat1121,Ziraat,savings,TRY,2136.42
acc_001122_1,1122,oguz1122,Yapı Kredi,savings,TRY,2810.9
acc_001123_1,1123,burak1123,DenizBank,current,TRY,2691.33
acc_001124_1,1124,hilal1124,Yapı Kredi,current,TRY,4135.54
acc_001124_2,1124,hilal1124,Akbank,current,TRY,0.0
acc_001124_3,1124,hilal1124,Halkbank,current,TRY,1313.56
acc_001125_1,1125,yaren1125,Akbank,savings,TRY,2487.11
acc_001125_2,1125,yaren1125,DenizBank,current,TRY,0.0
acc_001126_1,1126,omer1126,TEB,current,TRY,2122.67
acc_001126_2,1126,omer1126,Halkbank,current,TRY,1454.58
acc_001127_1,1127,sena1127,Garanti,savings,TRY,6052.64
acc_001128_1,1128,leyla1128,TEB,current,TRY,5216.79
acc_001128_2,1128,leyla1128,Ziraat,savings,TRY,664.15
acc_001129_1,1129,yasemin1129,Enpara,savings,TRY,3445.51
acc_001130_1,1130,umut1130,Yapı Kredi,current,TRY,1048.56
acc_001130_2,1130,umut1130,TEB,savings,TRY,3178.87
acc_001130_3,1130,umut1130,Ziraat,savings,TRY,1140.49
acc_001131_1,1131,zeynep1131,Yapı Kredi,current,TRY,3458.23
acc_001132_1,1132,umut1132,Enpara,current,TRY,2942.35
acc_001133_1,1133,mert1133,Garanti,savings,TRY,0.0
acc_001133_2,1133,mert1133,Halkbank,savings,TRY,854.1
acc_001133_3,1133,mert1133,TEB,savings,TRY,4396.88
acc_001134_1,1134,yasemin1134,VakıfBank,current,TRY,1918.57
acc_001134_2,1134,yasemin1134,TEB,current,TRY,1292.27
acc_001135_1,1135,kerem1135,Halkbank,current,TRY,5190.75
acc_001136_1,1136,hakan1136,İş Bankası,savings,TRY,1080.3
acc_001136_2,1136,hakan1136,TEB,savings,TRY,4219.62
acc_001136_3,1136,hakan1136,Garanti,savings,TRY,1163.37
acc_001137_1,1137,sena1137,Akbank,current,TRY,2393.07
acc_001137_2,1137,sena1137,TEB,current,TRY,0.0
acc_001137_3,1137,sena1137,Enpara,savings,TRY,551.54
acc_001138_1,1138,tugce1138,DenizBank,savings,TRY,3340.34
acc_001138_2,1138,tugce1138,Akbank,savings,TRY,1026.2
acc_001139_1,1139,tolga1139,DenizBank,current,TRY,1474.24
acc_001139_2,1139,tolga1139,Ziraat,savings,TRY,2938.05
acc_001140_1,1140,sena1140,DenizBank,savings,TRY,5944.31
acc_001141_1,1141,umut1141,TEB,current,TRY,859.53
acc_001141_2,1141,umut1141,Ziraat,current,TRY,3789.82
acc_001142_1,1142,dilan1142,DenizBank,current,TRY,792.71
acc_001142_2,1142,dilan1142,TEB,current,TRY,3785.23
acc_001143_1,1143,yasemin1143,Akbank,savings,TRY,3973.11
acc_001143_2,1143,yasemin1143,Enpara,current,TRY,497.9
acc_001144_1,1144,yaren1144,İş Bankası,savings,TRY,0.0
acc_001144_2,1144,yaren1144,Akbank,current,TRY,3947.94
acc_001145_1,1145,rabia1145,VakıfBank,current,TRY,4512.99
acc_001146_1,1146,tugce1146,Akbank,current,TRY,4926.56
acc_001146_2,1146,tugce1146,TEB,savings,TRY,1140.98
acc_001147_1,1147,mehmet1147,İş Bankası,savings,TRY,384.89
acc_001147_2,1147,mehmet1147,Akbank,current,TRY,1465.84
acc_001147_3,1147,mehmet1147,VakıfBank,savings,TRY,1458.56
acc_001148_1,1148,i̇rem1148,Garanti,current,TRY,806.27
acc_001148_2,1148,i̇rem1148,Yapı Kredi,savings,TRY,1322.52
acc_001148_3,1148,i̇rem1148,Akbank,savings,TRY,0.0
acc_001149_1,1149,fatma1149,VakıfBank,savings,TRY,6122.39
acc_001150_1,1150,elif1150,Akbank,current,TRY,3301.78
acc_001151_1,1151,naz1151,Ziraat,savings,TRY,5471.9
acc_001152_1,1152,yaren1152,DenizBank,current,TRY,3412.51
acc_001153_1,1153,cenk1153,Akbank,current,TRY,1213.16
acc_001153_2,1153,cenk1153,DenizBank,current,TRY,1785.46
acc_001154_1,1154,nisa1154,Halkbank,savings,TRY,1812.55
acc_001154_2,1154,nisa1154,Enpara,savings,TRY,3227.64
acc_001155_1,1155,fatma1155,TEB,savings,TRY,2378.32
acc_001155_2,1155,fatma1155,Enpara,current,TRY,2130.11
acc_001155_3,1155,fatma1155,İş Bankası,current,TRY,2472.24
acc_001156_1,1156,yaren1156,Enpara,savings,TRY,33.77
acc_001156_2,1156,yaren1156,Halkbank,savings,TRY,1945.87
acc_001157_1,1157,hilal1157,TEB,current,TRY,2755.85
acc_001158_1,1158,mert1158,İş Bankası,current,TRY,5098.71
acc_001159_1,1159,sena1159,Akbank,current,TRY,1635.97
acc_001159_2,1159,sena1159,Garanti,savings,TRY,1867.53
acc_001159_3,1159,sena1159,TEB,savings,TRY,594.02
acc_001160_1,1160,gokhan1160,Yapı Kredi,current,TRY,1420.66
acc_001160_2,1160,gokhan1160,Enpara,current,TRY,1683.52
acc_001160_3,1160,gokhan1160,Halkbank,savings,TRY,0.0
acc_001161_1,1161,kadir1161,Halkbank,savings,TRY,4571.99
acc_001162_1,1162,ayse1162,TEB,current,TRY,2674.92
acc_001163_1,1163,dilan1163,VakıfBank,savings,TRY,4048.2
acc_001164_1,1164,selin1164,Enpara,savings,TRY,2406.69
acc_001165_1,1165,umut1165,Akbank,current,TRY,0.0
acc_001165_2,1165,umut1165,Yapı Kredi,current,TRY,529.45
acc_001165_3,1165,umut1165,Ziraat,current,TRY,1337.46
acc_001166_1,1166,tugce1166,Yapı Kredi,savings,TRY,2171.07
acc_001166_2,1166,tugce1166,Enpara,current,TRY,155.61
acc_001166_3,1166,tugce1166,Halkbank,savings,TRY,0.0
acc_001167_1,1167,eda1167,Garanti,savings,TRY,213.39
acc_001167_2,1167,eda1167,Yapı Kredi,savings,TRY,1037.08
acc_001167_3,1167,eda1167,TEB,savings,TRY,525.84
acc_001168_1,1168,yasemin1168,VakıfBank,savings,TRY,2624.55
acc_001169_1,1169,selin1169,Akbank,current,TRY,1520.16
acc_001169_2,1169,selin1169,VakıfBank,current,TRY,2540.71
acc_001170_1,1170,sila1170,Ziraat,savings,TRY,2068.1
acc_001171_1,1171,rabia1171,TEB,current,TRY,639.77
acc_001171_2,1171,rabia1171,Ziraat,savings,TRY,1416.75
acc_001171_3,1171,rabia1171,Yapı Kredi,current,TRY,1546.83
acc_001172_1,1172,hakan1172,Ziraat,savings,TRY,987.63
acc_001172_2,1172,hakan1172,Garanti,savings,TRY,1085.8
acc_001172_3,1172,hakan1172,TEB,savings,TRY,3174.72
acc_001173_1,1173,burak1173,Halkbank,savings,TRY,2105.28
acc_001173_2,1173,burak1173,Ziraat,savings,TRY,1048.73
acc_001174_1,1174,selin1174,Halkbank,current,TRY,1382.46
acc_001174_2,1174,selin1174,Yapı Kredi,savings,TRY,951.31
acc_001174_3,1174,selin1174,Akbank,savings,TRY,985.15
acc_001175_1,1175,leyla1175,Garanti,savings,TRY,2253.43
acc_001176_1,1176,i̇lker1176,Halkbank,savings,TRY,1457.61
acc_001176_2,1176,i̇lker1176,Yapı Kredi,current,TRY,1.08
acc_001176_3,1176,i̇lker1176,VakıfBank,current,TRY,1838.17
